date,Open,Low,High,Close,Volume,PE,date1,Returns,day,year,MovingAvg,UB,LB,STD,pct_ma,MovingAvgReturn,line
2019-04-15,179.61,176.87,180.5,178.5001,9851461.0,23.57993394980185,2019-04-15,-0.002402615547979714,Monday,2019,170.85769047619033,221.43913173694824,120.27624921543241,0.643112277924284,0.004506921053804303,0.5480316527497912,0
2019-04-16,177.68,176.32,180.47,178.67,10655109.0,23.60237780713342,2019-04-16,0.0009518201950586835,Tuesday,2019,171.5348333333332,222.11627459409112,120.9533920725753,0.6414379954578355,0.001208413390487295,0.7326282827566142,0
2019-04-17,179.48,178.11,180.74,178.83,8082921.0,23.62351387054161,2019-04-17,0.0008955056808643835,Wednesday,2019,172.36578571428558,222.9472269750435,121.78434445352767,0.570544128019027,0.0013649920041376219,0.9708083034426185,0
2019-04-18,178.42,177.34,179.63,177.78,10213528.0,23.484808454425362,2019-04-18,-0.005871498070793568,Thursday,2019,172.97864285714272,223.56008411790063,122.3972015963848,0.45614460647583077,0.0003145523156629748,1.0703628497719357,0
2019-04-22,178.3,177.85,182.26,180.78,12453691.0,23.88110964332893,2019-04-22,0.01687478906513662,Monday,2019,173.75864285714275,224.34008411790066,123.17720159638483,1.1186819932478624,0.0020896002644572808,1.1465443495946208,0
2019-04-23,183.97,181.22,184.59,183.195,18548683.0,24.2001321003963,2019-04-23,0.013358778625954137,Tuesday,2019,174.62030952380942,225.20175078456734,124.03886826305151,2.1663113811308623,0.005241879099244051,1.1976022151654813,0
2019-04-24,183.19,175.5,202.25,184.93,36416228.0,24.429326287978864,2019-04-24,0.009470782499522379,Wednesday,2019,175.49792857142845,226.07936983218636,124.91648731067053,2.972186905296727,0.00694567156013679,1.252934770272973,0
2019-04-25,194.34,192.12,199.7999,195.4,51302205.0,25.81241743725231,2019-04-25,0.05661601687124862,Thursday,2019,176.79383333333323,227.37527459409114,126.21239207257531,6.701870634383931,0.018089773798213638,1.4892901645891505,0
2019-04-26,192.9,189.09,193.27,191.7606,20842402.0,25.331651254953766,2019-04-26,-0.018625383828045017,Friday,2019,178.01624285714274,228.59768411790066,127.43480159638483,6.132852857522195,0.015538996646763347,1.697784856991139,0
2019-04-29,195.31,190.65,195.41,194.57,19094099.0,25.702774108322323,2019-04-29,0.014650559082522552,Monday,2019,179.35408095238085,229.93552221313877,128.77263969162294,5.593598284826918,0.015094150650240534,1.8995463530598347,0
2019-04-30,196.21,192.28,197.39,193.35,21314141.0,25.54161162483487,2019-04-30,-0.006270236932723439,Tuesday,2019,180.65598571428558,231.2374269750435,130.07454445352766,4.184184206272349,0.011168347538505019,2.036113009220559,0
2019-05-01,194.37,192.4,196.1769,195.28,15383336.0,25.79656538969617,2019-05-01,0.009981898112231713,Wednesday,2019,181.93193809523797,232.51337935599588,131.35049683448005,1.5276375460229579,0.011270570661046886,2.0423586209097366,0
2019-05-02,190.19,189.75,194.02,193.2,12275737.0,25.521796565389693,2019-05-02,-0.010651372388365443,Thursday,2019,182.8366999999999,233.4181412607578,132.25525873924198,1.3568376734226466,-0.0021829071908759266,1.9364740077335059,0
2019-05-03,193.27,192.9,196.16,195.95,13724529.0,25.885072655217964,2019-05-03,0.014233954451345676,Friday,2019,183.82146190476178,234.4029031655197,133.24002064400386,1.1962232233237404,0.004388960465002212,1.7633617126087682,0
2019-05-06,193.0,189.67,194.28,192.84,13065975.0,25.474240422721266,2019-05-06,-0.01587139576422547,Monday,2019,184.61384285714274,235.19528411790066,134.03240159638483,1.3939261099566806,-0.0017154305043473928,1.5557282820419474,0
2019-05-07,188.1072,187.85,193.19,190.58,14044606.0,25.175693527080583,2019-05-07,-0.011719560257207995,Tuesday,2019,185.3252714285713,235.90671268932923,134.7438301678134,2.132979137267602,-0.002805295169244304,1.3566989416071993,0
2019-05-08,189.82,188.55,190.99,189.4,11408634.0,25.01981505944518,2019-05-08,-0.006191625564067604,Wednesday,2019,186.0321761904761,236.613617451234,135.45073492971818,2.537140122267313,-0.006039999904504168,1.2515216996296905,0
2019-05-09,189.3,186.26,189.77,188.26,12308964.0,24.86922060766182,2019-05-09,-0.006019007391763531,Thursday,2019,186.53979523809517,237.12123649885308,135.95835397733725,3.054010478046621,-0.005113526905183785,1.0868637581670244,0
2019-05-10,187.24,184.59,190.0,187.8636,12029151.0,24.816856010568028,2019-05-10,-0.002105598640178452,Friday,2019,187.02758571428564,237.60902697504355,136.44614445352772,2.0081464568149374,-0.00838143752348861,0.9594884139761155,0
2019-05-13,184.42,180.55,185.52,182.4,15394462.0,24.095112285336857,2019-05-13,-0.029082802629141535,Monday,2019,187.26044285714275,237.84188411790066,136.67900159638484,3.147012963433465,-0.011023718896471824,0.7805829879815416,0
2019-05-14,181.0,178.1,183.73,180.65,16897414.0,23.863936591809775,2019-05-14,-0.009594298245614086,Tuesday,2019,187.3423476190475,237.92378887980541,136.7609063582896,3.9152324824993596,-0.010598666494153041,0.5493211334933767,0
2019-05-15,185.97,179.22,187.28,186.4,15407025.0,24.62351387054161,2019-05-15,0.03182950456684197,Wednesday,2019,187.71853333333323,238.29997459409114,137.1370920725753,3.4060424824153395,-0.002994440467971127,0.4347161973753754,0
2019-05-16,187.19,185.03,188.575,186.79,11347500.0,24.675033025099072,2019-05-16,0.002092274678111572,Thursday,2019,188.10519999999988,238.6866412607578,137.52375873924197,3.1179359505958515,-0.001372184053996106,0.4239751838135857,0
2019-05-17,187.13,184.28,187.58,186.23,9435577.0,24.601056803170408,2019-05-17,-0.00299801916590825,Friday,2019,188.45758095238082,239.03902221313874,137.8761396916229,2.7874414792095683,-0.0015506681591420657,0.5074637518461932,0
2019-05-20,183.25,181.37,185.7,182.41,9581598.0,24.096433289299867,2019-05-20,-0.020512269773935388,Monday,2019,188.678057142857,239.2594984036149,138.0966158820991,2.7855663697025843,0.00016343841189916385,0.5416945908263585,0
2019-05-21,185.07,183.78,185.7,185.04,6788459.0,24.443857331571994,2019-05-21,0.014418069184803484,Tuesday,2019,188.88091428571414,239.46235554647205,138.29947302495623,1.7809632225338283,0.004965911897982678,0.4631716793545965,0
2019-05-22,185.48,183.35,186.74,185.4564,7502054.0,24.49886393659181,2019-05-22,0.002250324254215341,Wednesday,2019,188.98859999999982,239.57004126075773,138.4071587392419,1.692879024625817,-0.0009499241645426482,0.3530900767093679,0
2019-05-23,182.645,179.67,184.86,180.87,11494548.0,23.892998678996037,2019-05-23,-0.024730340931884753,Thursday,2019,188.79526666666652,239.37670792742443,138.2138254059086,2.2638790144391425,-0.006314447286541913,0.20389570828743125,0
2019-05-24,181.83,180.25,183.63,182.54,7284013.0,24.11360634081902,2019-05-24,0.00923315088184884,Friday,2019,188.1828857142856,238.7643269750435,137.60144445352768,1.9329717514795461,-0.0038682132769904953,0.3133895368516718,0
2019-05-28,184.32,180.0,184.7119,183.21,11075993.0,24.20211360634082,2019-05-28,0.0036704283992550213,Tuesday,2019,187.77571428571414,238.35715554647206,137.19427302495623,1.876983695192346,0.0009683263576475865,0.5227606411711214,0
2019-05-29,183.13,181.35,184.56,183.76,12046146.0,24.27476882430647,2019-05-29,0.0030020195404178995,Wednesday,2019,187.2609523809522,237.84239364171012,136.6795111201943,1.6781081586172866,-0.0013148835712295305,0.7138542784616961,0
2019-05-30,182.075,180.89,183.48,182.62,8225613.0,24.124174372523118,2019-05-30,-0.0062037440139310895,Thursday,2019,186.74999999999986,237.33144126075777,136.16855873924194,1.085656483431974,-0.0030056972248588163,0.7936871744445421,0
2019-05-31,180.4,177.16,181.14,178.26,13779205.0,23.548216644649933,2019-05-31,-0.023874712517796604,Friday,2019,185.93952380952365,236.52096507028156,135.35808254876574,2.1905980918502235,-0.0028345715420411864,0.8790439775513081,0
2019-06-03,170.31,161.01,176.56,175.69,53407149.0,23.20871862615588,2019-06-03,-0.014417143498260954,Monday,2019,185.10571428571413,235.68715554647204,134.52427302495622,3.549770415113877,-0.007564630418063145,1.061264519793342,0
2019-06-04,161.44,160.84,168.28,164.4,44710292.0,21.717305151915454,2019-06-04,-0.06426091411008017,Tuesday,2019,183.60333333333318,234.1847745940911,133.02189207257527,7.7351651566089625,-0.021150898919930182,1.4439997440408965,0
2019-06-05,167.25,164.63,169.15,165.7,18445257.0,21.889035667107,2019-06-05,0.007907542579075333,Wednesday,2019,182.31095238095222,232.89239364171013,131.7295111201943,7.970889536307542,-0.020169794312198695,1.7892016106763144,0
2019-06-06,168.3,167.23,169.7,167.71,11455281.0,22.15455746367239,2019-06-06,0.012130356065178205,Thursday,2019,181.2219047619046,231.8033460226625,130.64046350114668,6.2265215008074035,-0.016502974296376836,1.9397780631449013,0
2019-06-07,173.25,168.0,173.87,172.295,14756756.0,22.76023778071334,2019-06-07,0.027338858744260897,Friday,2019,180.4073809523808,230.98882221313872,129.8259396916229,4.722309286780871,-0.006260260043965338,1.8742301790840268,0
2019-06-10,177.45,173.8,177.86,177.55,13797987.0,23.45442536327609,2019-06-10,0.03050001450999762,Monday,2019,179.8973809523808,230.4788222131387,129.31593969162287,5.391285097267342,0.002723171557686377,1.4933601966327508,0
2019-06-11,178.12,175.25,179.98,178.1,14385448.0,23.52708058124174,2019-06-11,0.0030977189524077353,Tuesday,2019,179.43244761904745,230.01388887980536,128.85100635828954,5.608618813934251,0.016194898170183956,1.1394615579069112,0
2019-06-12,174.9,172.88,179.27,175.11,16447740.0,23.13210039630119,2019-06-12,-0.01678832116788309,Wednesday,2019,179.08530476190458,229.6667460226625,128.50386350114667,4.271963248907608,0.011255725420792274,0.8408224589477736,0
2019-06-13,176.99,174.606,178.03,176.74,11208418.0,23.347424042272127,2019-06-13,0.00930843469818976,Thursday,2019,178.8991142857141,229.480555546472,128.31767302495618,2.3383124256645575,0.010691341147394584,0.6142123158337786,0
2019-06-14,180.7777,176.25,182.94,180.8199,15547958.0,23.886380449141345,2019-06-14,0.023084191467692472,Friday,2019,178.63339523809503,229.21483649885295,128.05195397733712,2.094008644207834,0.009840407692080898,0.4910580416909908,0
2019-06-17,187.38,182.51,191.4,186.99,28320937.0,24.701453104359313,2019-06-17,0.034122903507855185,Monday,2019,178.64291904761888,229.2243603083768,128.06147778686096,4.655062470259359,0.010564985491652412,0.3344936641538819,0
2019-06-18,192.8,186.95,194.58,189.423,36698662.0,25.022853368560106,2019-06-18,0.013011390983475035,Tuesday,2019,178.79496666666648,229.3764079274244,128.21352540590857,6.2523025864090345,0.012547719897865873,0.18911561119468065,0
2019-06-19,186.36,184.55,189.59,188.92,20251385.0,24.956406869220604,2019-06-19,-0.0026554325504295484,Wednesday,2019,179.10496666666648,229.6864079274244,128.52352540590857,5.561076580305028,0.015374297621356581,0.1963092794957347,0
2019-06-20,190.9396,187.64,191.3,188.93,13269241.0,24.957727873183618,2019-06-20,5.293245818349668e-05,Thursday,2019,179.2902047619046,229.8716460226625,128.70876350114668,3.587289733491993,0.013523197173355327,0.2925092812308968,0
2019-06-21,191.3488,187.78,192.0,190.68,17849993.0,25.1889035667107,2019-06-21,0.009262689885142672,Friday,2019,179.53894761904743,230.12038887980535,128.95750635828952,1.3277875583153547,0.010758896856845368,0.36316983177072976,0
2019-06-24,192.91,191.51,193.98,193.44,14077654.0,25.55350066050198,2019-06-24,0.014474512271869022,Monday,2019,180.13751904761887,230.71896030837678,129.55607778686095,1.9073633109654282,0.0068292186096481355,0.5061736177242221,0
2019-06-25,188.62,188.13,193.14,189.37,15485718.0,25.01585204755614,2019-06-25,-0.021040115798180326,Tuesday,2019,180.46275714285696,231.04419840361487,129.88131588209905,1.9134445380039107,1.89172533170634e-05,0.5746562981343553,0
2019-06-26,187.48,187.2,191.0,188.88,11340981.0,24.95112285336856,2019-06-26,-0.0025875270634209135,Wednesday,2019,180.73275714285697,231.31419840361488,130.15131588209906,1.9205598142252676,3.249835071879037e-05,0.6085035803126173,0
2019-06-27,189.48,188.0,189.97,189.3,10016343.0,25.00660501981506,2019-06-27,0.0022236340533672294,Thursday,2019,180.99656666666647,231.57800792742438,130.41512540590855,1.8627613910581764,0.0004666386697555369,0.5651126149619429,0
2019-06-28,192.35,189.76,193.45,190.5,13831591.0,25.165125495376486,2019-06-28,0.006339144215530945,Friday,2019,181.37180476190457,231.95324602266248,130.79036350114666,1.8561303833559197,-0.00011807046416680844,0.4756318628413282,0
2019-07-01,194.47,191.94,196.3,192.8,12570790.0,25.46895640686922,2019-07-01,0.012073490813648391,Monday,2019,182.06418571428554,232.64562697504346,131.48274445352763,1.5879861460406435,-0.0005982747558109347,0.6228755276284603,0
2019-07-02,192.75,191.11,195.16,194.85,8472072.0,25.739762219286657,2019-07-02,0.010632780082987514,Tuesday,2019,182.97656666666649,233.5580079274244,132.39512540590857,2.517097534863698,0.005736304420422634,0.9048056631112285,0
2019-07-03,196.9638,193.7,197.4,197.21,10132318.0,26.051519154557464,2019-07-03,0.01211188093405191,Wednesday,2019,184.53894761904743,235.12038887980535,133.95750635828952,3.2055997878738287,0.008676186019917199,1.4183237047783321,0
2019-07-05,196.01,194.17,197.4,196.9749,10322737.0,26.020462351387053,2019-07-05,-0.0011921302165205372,Friday,2019,186.0282285714284,236.6096698321863,135.4467873106705,2.8493981122364658,0.007993033165939644,1.8895751157767264,0
2019-07-08,196.07,193.64,196.68,196.1943,8764294.0,25.917344782034345,2019-07-08,-0.003962941471222892,Monday,2019,187.38462380952362,237.96606507028153,136.8031825487657,1.8192011964092096,0.005932616028588878,2.171610738145174,0
2019-07-09,198.92,193.82,200.0,197.5,13850759.0,26.08982826948481,2019-07-09,0.006655137279727219,Tuesday,2019,188.5848619047617,239.16630316551962,138.0034206440038,1.064785890692008,0.004848945321804643,2.226427907499733,0
2019-07-10,202.93,198.2,203.0,202.7,19108647.0,26.776750330250987,2019-07-10,0.026329113924050684,Wednesday,2019,189.78248095238072,240.36392221313864,139.2010396916228,2.608083011143764,0.007988212090017276,2.06488582844977,0
2019-07-11,202.74,200.21,203.98,201.425,12800872.0,26.608322324966977,2019-07-11,-0.006290083867784846,Thursday,2019,190.89319523809505,241.47463649885296,140.31175397733713,2.906249162239324,0.004307819129649925,1.918791779594799,0
2019-07-12,205.21,199.16,205.49,201.23,14358743.0,26.58256274768824,2019-07-12,-0.0009681022713169396,Friday,2019,192.13700476190456,242.71844602266248,141.55556350114665,2.801165444599235,0.0043526247186906454,1.8680261282081358,0
2019-07-15,204.81,201.82,205.33,204.45,15033070.0,27.00792602377807,2019-07-15,0.016001590220146023,Monday,2019,193.45652857142838,244.0379698321863,142.87508731067047,2.5599521479935694,0.008345531056964428,1.9137466739938374,0
2019-07-16,203.12,202.66,205.4707,204.24,11361537.0,26.98018494055482,2019-07-16,-0.0010271460014672495,Tuesday,2019,194.57177142857122,245.15321268932914,143.9903301678133,1.5133753665290477,0.006809074400725534,1.9206256649955704,0
2019-07-17,202.42,200.28,204.36,200.88,10900410.0,26.536327608982827,2019-07-17,-0.016451233842538215,Wednesday,2019,195.2331999999998,245.81464126075772,144.6517587392419,1.7469902690103736,-0.0017469951525922456,1.7688806706545985,0
2019-07-18,201.43,199.38,202.47,199.88,10886352.0,26.404227212681636,2019-07-18,-0.0049780963759458174,Thursday,2019,195.7311523809522,246.31259364171012,145.1497111201943,2.077818567636964,-0.0014845976542244399,1.4452924246900787,0
2019-07-19,200.388,197.5,202.61,197.6,11237579.0,26.103038309114925,2019-07-19,-0.011406844106463865,Friday,2019,196.14448571428554,246.72592697504345,145.56304445352762,2.932081172139841,-0.0035723460212538248,1.056022725045586,0
2019-07-22,202.69,198.36,202.75,201.8,14254892.0,26.65785997357992,2019-07-22,0.021255060728744946,Monday,2019,196.75734285714267,247.3387841179006,146.17590159638476,2.444094924510293,-0.0025216519195340402,0.8376371390227898,0
2019-07-23,202.5906,198.27,207.55,203.02,15793628.0,26.819022457067373,2019-07-23,0.006045589692765141,Tuesday,2019,197.34496190476173,247.92640316551964,146.76352064400382,2.0546727233350266,-0.0011071047806875622,0.832204110848298,0
2019-07-24,204.66,196.3,216.5,208.0,33221605.0,27.47688243064729,2019-07-24,0.0245296029947788,Wednesday,2019,198.0382952380951,248.619736498853,147.45685397733718,3.902460762136758,0.007089062586775841,0.9225317992687168,0
2019-07-25,199.38,198.25,209.93,199.67,40470038.0,26.376486129458385,2019-07-25,-0.04004807692307699,Thursday,2019,198.52877142857128,249.1102126893292,147.94733016781336,3.9328005288874004,7.50664773496057e-05,0.9574666356088501,0
2019-07-26,197.67,196.25,202.88,198.46,25604618.0,26.21664464993395,2019-07-26,-0.006059998998347194,Friday,2019,198.98496190476175,249.56640316551966,148.40352064400383,3.703390338597457,0.0011444354989729399,0.89450968341544,0
2019-07-29,197.1399,195.3,200.24,195.951,17099941.0,25.885204755614264,2019-07-29,-0.012642346064698273,Monday,2019,199.30167619047603,249.88311745123394,148.72023492971812,4.658091368792261,-0.005635045859715704,0.7758583136956406,0
2019-07-30,194.92,193.36,198.7127,197.51,12503746.0,26.09114927344782,2019-07-30,0.007956070650315672,Tuesday,2019,199.63548571428558,250.2169269750435,149.05404445352767,4.718091372580323,-0.0052529496682055974,0.6304410961901311,0
2019-07-31,194.5,192.67,198.76,197.4,15441008.0,26.076618229854688,2019-07-31,-0.0005569338261353085,Wednesday,2019,199.85453333333317,250.43597459409108,149.27309207257525,1.3779862844080937,-0.01027025703238842,0.5259590275564549,0
2019-08-01,192.38,190.88,198.48,197.405,18258901.0,26.077278731836195,2019-08-01,2.532928064846729e-05,Thursday,2019,199.9761999999998,250.55764126075772,149.3947587392419,0.8972612217279957,-0.0022555757916433274,0.4070091919622687,0
2019-08-02,188.7,188.07,192.8,188.72,15994507.0,24.92998678996037,2019-08-02,-0.04399584610318885,Friday,2019,199.5719142857141,250.153355546472,148.99047302495617,3.7880762531945917,-0.00984274521261166,0.26185143401996397,0
2019-08-05,182.45,176.25,186.78,184.85,24404142.0,24.418758256274767,2019-08-05,-0.020506570580754557,Monday,2019,198.9945380952379,249.57597935599583,148.41309683448,5.993504400600434,-0.011415590115822915,0.3790555153363433,0
2019-08-06,183.61,181.02,185.8,184.5,19517086.0,24.37252311756935,2019-08-06,-0.0018934271030565109,Tuesday,2019,198.43766666666647,249.0191079274244,147.85622540590856,6.448871994389134,-0.013385489666497353,0.6428824865986357,0
2019-08-07,185.41,172.6596,186.38,186.22,16892891.0,24.599735799207398,2019-08-07,0.009322493224932282,Wednesday,2019,197.90052380952363,248.48196507028155,147.31908254876572,5.332417838093346,-0.011409604256283835,0.8370049595111225,0
2019-08-08,188.38,184.05,202.32,185.81,16336060.0,24.54557463672391,2019-08-08,-0.002201696917624285,Thursday,2019,197.09623809523796,247.67767935599588,146.51479683448005,1.6623326983536937,-0.011855009495938384,0.9588468114858848,0
2019-08-09,187.85,187.12,190.98,188.75,11752572.0,24.933949801849405,2019-08-09,0.015822614498681498,Friday,2019,196.4926666666665,247.07410792742442,145.9112254059086,1.6745238129139504,0.00010868262443568533,1.0058352339343468,0
2019-08-12,185.52,184.45,200.19,186.4,11625128.0,24.62351387054161,2019-08-12,-0.01245033112582783,Monday,2019,195.78647619047604,246.36791745123395,145.20503492971812,1.540496673159626,0.0017199305154210309,1.0624594883696001,0
2019-08-13,188.64,183.85,191.41,185.25,14187066.0,24.471598414795242,2019-08-13,-0.006169527896995763,Tuesday,2019,194.87219047619033,245.45363173694824,144.2907492154324,1.3405707739675214,0.0008647103566331804,1.167383106076873,0
2019-08-14,183.62,179.25,188.57,179.5503,20081294.0,23.718665785997356,2019-08-14,-0.030767611336032452,Wednesday,2019,193.69649047619035,244.27793173694826,143.11504921543244,3.4031132390821033,-0.007153310555559766,1.3437619749440628,0
2019-08-15,182.0836,173.6805,183.5,182.36,13565426.0,24.08982826948481,2019-08-15,0.015648539712827203,Thursday,2019,192.81458571428556,243.39602697504347,142.23314445352764,3.581442896098697,-0.0035832632294694688,1.4983555046209847,0
2019-08-16,183.65,182.36,203.8,183.71,14110177.0,24.268163804491415,2019-08-16,0.007402939241061501,Friday,2019,192.04458571428555,242.62602697504346,141.46314445352763,2.664853545322093,-0.005267198280993468,1.5124258308969902,0
2019-08-19,185.6,184.5,187.5,185.8,10377686.0,24.5442536327609,2019-08-19,0.011376626204343765,Monday,2019,191.4826809523808,242.06412221313872,140.9012396916229,2.5079199385179196,-0.0005018068149591492,1.3451809648459634,0
2019-08-20,183.87,182.39,187.75,184.7073,10879723.0,24.39990752972259,2019-08-20,-0.0058810548977396016,Tuesday,2019,190.6687428571427,241.2501841179006,140.08730159638478,2.414265262355343,-0.00044411221510791686,1.1708424577744077,0
2019-08-21,183.68,172.659593,185.9,185.1,9019911.0,24.451783355350063,2019-08-21,0.0021260664846489696,Wednesday,2019,189.81540952380936,240.39685078456728,139.23396826305145,1.3380308509207748,0.0061346233490283675,1.1686518668687513,0
2019-08-22,181.4,179.91,184.2,183.57,11372580.0,24.249669749009247,2019-08-22,-0.00826580226904372,Thursday,2019,188.65207619047604,239.23351745123395,138.07063492971812,0.9423339418782556,0.0013517549526541827,1.3470357662474648,0
2019-08-23,179.86,177.87,183.42,182.78,7760910.0,24.145310435931307,2019-08-23,-0.004303535436073425,Friday,2019,187.8477904761903,238.42923173694822,137.2663492154324,1.2101000611584927,-0.0009895399827728024,1.4712525371417644,0
2019-08-26,180.49,170.913625,181.76,179.07,9594940.0,23.655217965653897,2019-08-26,-0.020297625560783517,Monday,2019,186.92445714285697,237.50589840361488,136.34301588209905,2.4048253695467245,-0.007324390335798259,1.4973164733409345,0
2019-08-27,181.5535,179.46,184.04,181.93,16060818.0,24.033025099075296,2019-08-27,0.015971407829340478,Tuesday,2019,186.2567904761903,236.83823173694822,135.6753492154324,2.240122764496502,-0.0029538977903822428,1.4043643636115775,0
2019-08-28,181.33,178.92,182.5,181.26,10073107.0,23.944517833553498,2019-08-28,-0.0036827351179026246,Wednesday,2019,185.48298095238079,236.0644222131387,134.90153969162287,1.7193225410071598,-0.004115658110892562,1.2552024629216672,0
2019-08-29,184.02,173.6805,186.0752,184.47,10771252.0,24.368560105680316,2019-08-29,0.017709367759020322,Thursday,2019,184.8672666666665,235.4487079274244,134.28582540590858,1.987377669195103,0.001079375894720247,1.1731154765567364,0
2019-08-30,185.11,183.45,187.31,183.71,12069162.0,24.268163804491415,2019-08-30,-0.0041199110966552155,Friday,2019,184.21512380952362,234.79656507028153,133.6336825487657,2.128595781264117,0.0011161007626038888,1.0771714963030334,0
2019-09-03,182.5,182.1038,185.67,184.13,10562094.0,24.32364597093791,2019-09-03,0.002286211964509288,Tuesday,2019,183.9965523809522,234.57799364171012,133.4151111201943,1.4198943622733187,0.00563286826766245,0.9282747297777775,0
2019-09-04,186.03,175.985694,187.75,186.88,11913111.0,24.686922060766182,2019-09-04,0.014935100200945017,Wednesday,2019,184.09321904761887,234.6746603083768,133.51177778686096,2.0052057251104425,0.005425606741983358,0.6317450411938568,0
2019-09-05,190.3424,187.94,206.7,190.94,14361977.0,25.22324966974901,2019-09-05,0.02172517123287676,Thursday,2019,184.39988571428555,234.98132697504346,133.81844445352763,3.0106693607927046,0.010507188012139235,0.34379254017261096,0
2019-09-06,188.69,184.12,191.5,187.5,15723015.0,24.76882430647292,2019-09-06,-0.018016130721692614,Friday,2019,184.46083809523793,235.04227935599584,133.87939683448002,2.9228359516086453,0.0033620883159966473,0.19718437571276118,0
2019-09-09,187.5,185.84,189.0325,188.36,15385781.0,24.882430647291944,2019-09-09,0.004586666666666739,Monday,2019,184.58226666666653,235.16370792742444,134.0008254059086,2.4645121221077697,0.005103403868661038,0.25007232518051886,0
2019-09-10,187.97,184.55,195.5372,186.36,16326708.0,24.618229854689567,2019-09-10,-0.01061796559779149,Tuesday,2019,184.468457142857,235.04989840361492,133.8870158820991,1.8004777143903186,0.002522568356200883,0.18420030018347594,0
2019-09-11,188.45,185.75,190.06,187.53,12648549.0,24.772787318361953,2019-09-11,0.006278171281390854,Wednesday,2019,184.52226666666652,235.10370792742444,133.9408254059086,1.7203546146118256,0.0007911825722900501,0.06880466302134323,0
2019-09-12,188.17,187.23,190.93,188.9,12020255.0,24.953764861294584,2019-09-12,0.0073054977870208315,Thursday,2019,184.69607619047605,235.27751745123396,134.11463492971814,0.9663850164485036,-0.0020927521168811357,0.0970397446358761,0
2019-09-13,187.13,186.53,188.5,187.1,12192966.0,24.715984147952444,2019-09-13,-0.009528851244044567,Friday,2019,185.0555857142856,235.6370269750435,134.47414445352769,1.005932403303606,-0.0003952962213515265,0.23418454758866292,0
2019-09-16,186.61,185.43,197.952583,186.32,8965819.0,24.612945838837515,2019-09-16,-0.0041688936397648035,Monday,2019,185.244157142857,235.82559840361492,134.6627158820991,1.058309973503093,-0.002146408282637835,0.33927129070845163,0
2019-09-17,186.11,185.5399,188.46,188.23,10253842.0,24.865257595772785,2019-09-17,0.010251180764276446,Tuesday,2019,185.4593952380951,236.04083649885303,134.8779539773372,0.9973615192176654,0.002027420989775752,0.3854360729037423,0
2019-09-18,188.2,175.98575,200.8495,187.81,10587496.0,24.809775429326287,2019-09-18,-0.002231312755671233,Wednesday,2019,185.5551095238094,236.1365507845673,134.97366826305148,0.9991846676246483,0.0003255241823633348,0.3428235305195419,0
2019-09-19,189.9525,187.18,191.1,190.8897,11386202.0,25.21660501981506,2019-09-19,0.016397955380437645,Thursday,2019,185.8495095238094,236.4309507845673,135.26806826305148,1.7354616152529143,0.0021440157010466977,0.3029812233145272,0
2019-09-20,189.48,188.12,193.1,190.65,26332116.0,25.184940554821665,2019-09-20,-0.001255698971709851,Friday,2019,186.11379523809512,236.69523649885303,135.5323539773372,1.9520972101860887,0.0037986461555136407,0.34087963488855894,0
2019-09-23,189.25,185.2,190.1,186.8001,15665692.0,24.676367239101715,2019-09-23,-0.02019354838709686,Monday,2019,186.2676095238094,236.8490507845673,135.68616826305148,1.807283631037567,0.0005937152060472295,0.3476759118118422,0
2019-09-24,187.63,180.39,188.09,182.1739,20151677.0,24.065244385733155,2019-09-24,-0.02476551136749916,Tuesday,2019,186.2387476190475,236.82018887980541,135.6573063582896,3.543662334790976,-0.006409623220307891,0.30083917365782437,0
2019-09-25,181.04,177.87,183.42,178.49,18987918.0,23.57859973579921,2019-09-25,-0.02022188688939519,Wednesday,2019,186.21112857142845,236.79256983218636,135.62968731067053,5.40861453082173,-0.010007738047052683,0.17036149927261113,0
2019-09-26,180.3504,173.6805,182.8,178.18,16948807.0,23.537648612945837,2019-09-26,-0.0017367919771416052,Thursday,2019,186.032557142857,236.61399840361491,135.4511158820991,5.405629334778287,-0.013634687518568533,0.0974123059501844,0
2019-09-27,177.2,167.45408999999995,180.7597,177.56,15042462.0,23.4557463672391,2019-09-27,-0.003479627343136227,Friday,2019,185.85636666666653,236.43780792742444,135.27492540590862,3.8878071589284304,-0.014079473192853808,0.1741655508968686,0
2019-09-30,178.065,176.85,182.39,178.31,12059295.0,23.554821664464992,2019-09-30,0.004223924307276361,Monday,2019,185.5630333333332,236.14447459409112,134.9815920725753,1.8398009789145469,-0.009195978653979165,0.2794095248220809,0
2019-10-01,175.61,174.88,179.84,175.45,17786965.0,23.17701453104359,2019-10-01,-0.01603948180135728,Tuesday,2019,185.16969999999986,235.75114126075778,134.58825873924195,1.2506678216116502,-0.0074507727407507884,0.41052585051905066,0
2019-10-02,175.26,173.09,176.53,174.93,14177257.0,23.108322324966974,2019-10-02,-0.0029638073525219966,Wednesday,2019,184.7316047619046,235.31304602266252,134.1501635011467,1.584654536488865,-0.00399915683337615,0.5267377029709109,0
2019-10-03,178.83,173.63,179.84,174.6,17333551.0,23.06472919418758,2019-10-03,-0.0018864688732637136,Thursday,2019,184.1468428571427,234.7282841179006,133.5654015963848,1.6607678946844673,-0.0040290922126005714,0.677377562983096,0
